DataSize, Merge Sort, Quick Sort, Insertion Sort
190,0
289,0
662,0
712,0
505,0
728,0
716,0
456,0
746,0
448,0
55,0
649,0
97,0
405,0
501,0
942,0
599,0
198,0
808,0
231,0
516,0
113,0
341,0
511,0
606,0
576,0
997,0
533,0
646,0
400,0
279,0
867,0
177,0
63,0
98,0
747,0
48,0
352,0
749,0
350,0
506,0
536,0
280,0
359,0
100,0
812,0
878,0
553,0
412,0
205,0
